relative_time_s,allocated_gb,reserved_gb,allocated_pct,reserved_pct
141933.74,0.0000,0.0000,0.00,0.00
142533.73,0.0000,0.0000,0.00,0.00
141948.74,0.0000,0.0000,0.00,0.00
142548.73,0.0000,0.0000,0.00,0.00
141963.74,0.0000,0.0000,0.00,0.00
142563.73,0.0000,0.0000,0.00,0.00
141978.74,0.0000,0.0000,0.00,0.00
142578.73,0.0000,0.0000,0.00,0.00
141993.74,0.0000,0.0000,0.00,0.00
142593.73,0.0000,0.0000,0.00,0.00
142008.74,0.0000,0.0000,0.00,0.00
142608.73,0.0000,0.0000,0.00,0.00
142023.74,0.0000,0.0000,0.00,0.00
142623.73,0.0000,0.0000,0.00,0.00
142038.74,0.0000,0.0000,0.00,0.00
142638.73,0.0000,0.0000,0.00,0.00
142053.74,0.0000,0.0000,0.00,0.00
142653.74,0.0000,0.0000,0.00,0.00
142068.74,0.0000,0.0000,0.00,0.00
142668.74,0.0000,0.0000,0.00,0.00
142083.74,0.0000,0.0000,0.00,0.00
142683.74,0.0000,0.0000,0.00,0.00
142098.74,0.0000,0.0000,0.00,0.00
142698.74,0.0000,0.0000,0.00,0.00
142113.74,0.0000,0.0000,0.00,0.00
142713.74,0.0000,0.0000,0.00,0.00
142128.74,0.0000,0.0000,0.00,0.00
142728.74,0.0000,0.0000,0.00,0.00
142143.74,0.0000,0.0000,0.00,0.00
142743.74,0.0000,0.0000,0.00,0.00
142158.74,0.0000,0.0000,0.00,0.00
142758.74,0.0000,0.0000,0.00,0.00
142173.74,0.0000,0.0000,0.00,0.00
142773.74,0.0000,0.0000,0.00,0.00
142188.74,0.0000,0.0000,0.00,0.00
142788.74,0.0000,0.0000,0.00,0.00
142203.75,0.0000,0.0000,0.00,0.00
142803.74,0.0000,0.0000,0.00,0.00
142218.75,0.0000,0.0000,0.00,0.00
142818.74,0.0000,0.0000,0.00,0.00
142233.75,0.0000,0.0000,0.00,0.00
142833.74,0.0000,0.0000,0.00,0.00
142248.75,0.0000,0.0000,0.00,0.00
142848.74,0.0000,0.0000,0.00,0.00
142263.75,0.0000,0.0000,0.00,0.00
142863.74,0.0000,0.0000,0.00,0.00
142278.75,0.0000,0.0000,0.00,0.00
142878.74,0.0000,0.0000,0.00,0.00
142293.75,0.0000,0.0000,0.00,0.00
142893.74,0.0000,0.0000,0.00,0.00
142308.75,0.0000,0.0000,0.00,0.00
142908.74,0.0000,0.0000,0.00,0.00
142323.75,0.0000,0.0000,0.00,0.00
142923.74,0.0000,0.0000,0.00,0.00
142338.75,0.0000,0.0000,0.00,0.00
142938.74,0.0000,0.0000,0.00,0.00
142353.75,0.0000,0.0000,0.00,0.00
142953.74,0.0000,0.0000,0.00,0.00
142368.75,0.0000,0.0000,0.00,0.00
142968.74,0.0000,0.0000,0.00,0.00
142383.75,0.0000,0.0000,0.00,0.00
142983.74,0.0000,0.0000,0.00,0.00
142398.75,0.0000,0.0000,0.00,0.00
142998.74,0.0000,0.0000,0.00,0.00
142413.75,0.0000,0.0000,0.00,0.00
143013.74,0.0000,0.0000,0.00,0.00
142428.75,0.0000,0.0000,0.00,0.00
143028.74,0.0000,0.0000,0.00,0.00
142443.75,0.0000,0.0000,0.00,0.00
143043.74,0.0000,0.0000,0.00,0.00
142458.75,0.0000,0.0000,0.00,0.00
143058.75,0.0000,0.0000,0.00,0.00
142473.75,0.0000,0.0000,0.00,0.00
143073.75,0.0000,0.0000,0.00,0.00
142488.75,0.0000,0.0000,0.00,0.00
143088.75,0.0000,0.0000,0.00,0.00
142503.75,0.0000,0.0000,0.00,0.00
143103.75,0.0000,0.0000,0.00,0.00
142518.75,0.0000,0.0000,0.00,0.00
143118.75,0.0000,0.0000,0.00,0.00
142533.76,0.0000,0.0000,0.00,0.00
143133.75,0.0000,0.0000,0.00,0.00
142548.76,0.0000,0.0000,0.00,0.00
143148.75,0.0000,0.0000,0.00,0.00
142563.76,0.0000,0.0000,0.00,0.00
143163.75,0.0000,0.0000,0.00,0.00
142578.76,0.0000,0.0000,0.00,0.00
143178.75,0.0000,0.0000,0.00,0.00
142593.76,0.0000,0.0000,0.00,0.00
143193.75,0.0000,0.0000,0.00,0.00
142608.76,0.0000,0.0000,0.00,0.00
143208.75,0.0000,0.0000,0.00,0.00
142623.76,0.0000,0.0000,0.00,0.00
143223.75,0.0000,0.0000,0.00,0.00
142638.76,0.0000,0.0000,0.00,0.00
143238.75,0.0000,0.0000,0.00,0.00
142653.76,0.0000,0.0000,0.00,0.00
143253.75,0.0000,0.0000,0.00,0.00
142668.76,0.0000,0.0000,0.00,0.00
143268.75,0.0000,0.0000,0.00,0.00
142683.76,0.0000,0.0000,0.00,0.00
143283.75,0.0000,0.0000,0.00,0.00
142698.76,0.0000,0.0000,0.00,0.00
143298.75,0.0000,0.0000,0.00,0.00
142713.76,0.0000,0.0000,0.00,0.00
143313.75,0.0000,0.0000,0.00,0.00
142728.76,0.0000,0.0000,0.00,0.00
143328.75,0.0000,0.0000,0.00,0.00
142743.76,0.0000,0.0000,0.00,0.00
143343.75,0.0000,0.0000,0.00,0.00
142758.76,0.0000,0.0000,0.00,0.00
143358.75,0.0000,0.0000,0.00,0.00
142773.76,0.0000,0.0000,0.00,0.00
143373.75,0.0000,0.0000,0.00,0.00
142788.76,0.0000,0.0000,0.00,0.00
143388.75,0.0000,0.0000,0.00,0.00
142803.76,0.0000,0.0000,0.00,0.00
143403.75,0.0000,0.0000,0.00,0.00
142818.76,0.0000,0.0000,0.00,0.00
143418.75,0.0000,0.0000,0.00,0.00
142833.76,0.0000,0.0000,0.00,0.00
143433.76,0.0000,0.0000,0.00,0.00
142848.76,0.0000,0.0000,0.00,0.00
143448.76,0.0000,0.0000,0.00,0.00
142863.76,0.0000,0.0000,0.00,0.00
143463.76,0.0000,0.0000,0.00,0.00
142878.76,0.0000,0.0000,0.00,0.00
143478.76,0.0000,0.0000,0.00,0.00
142893.77,0.0000,0.0000,0.00,0.00
143493.76,0.0000,0.0000,0.00,0.00
142908.77,0.0000,0.0000,0.00,0.00
143508.76,0.0000,0.0000,0.00,0.00
142923.77,0.0000,0.0000,0.00,0.00
143523.76,0.0000,0.0000,0.00,0.00
142938.77,0.0000,0.0000,0.00,0.00
143538.76,0.0000,0.0000,0.00,0.00
142953.77,0.0000,0.0000,0.00,0.00
143553.76,0.0000,0.0000,0.00,0.00
142968.77,0.0000,0.0000,0.00,0.00
143568.76,0.0000,0.0000,0.00,0.00
142983.77,0.0000,0.0000,0.00,0.00
143583.76,0.0000,0.0000,0.00,0.00
142998.77,0.0000,0.0000,0.00,0.00
143598.76,0.0000,0.0000,0.00,0.00
143013.77,0.0000,0.0000,0.00,0.00
143613.76,0.0000,0.0000,0.00,0.00
143028.77,0.0000,0.0000,0.00,0.00
143628.76,0.0000,0.0000,0.00,0.00
143043.77,0.0000,0.0000,0.00,0.00
143643.76,0.0000,0.0000,0.00,0.00
143058.77,0.0000,0.0000,0.00,0.00
143658.76,0.0000,0.0000,0.00,0.00
143073.77,0.0000,0.0000,0.00,0.00
143673.76,0.0000,0.0000,0.00,0.00
143088.77,0.0000,0.0000,0.00,0.00
143688.76,0.0000,0.0000,0.00,0.00
143103.77,0.0000,0.0000,0.00,0.00
143703.76,0.0000,0.0000,0.00,0.00
143118.77,0.0000,0.0000,0.00,0.00
143718.76,0.0000,0.0000,0.00,0.00
143133.77,0.0000,0.0000,0.00,0.00
143733.76,0.0000,0.0000,0.00,0.00
143148.77,0.0000,0.0000,0.00,0.00
143748.76,0.0000,0.0000,0.00,0.00
143163.77,0.0000,0.0000,0.00,0.00
143763.76,0.0000,0.0000,0.00,0.00
143178.77,0.0000,0.0000,0.00,0.00
143778.76,0.0000,0.0000,0.00,0.00
143193.77,0.0000,0.0000,0.00,0.00
143793.76,0.0000,0.0000,0.00,0.00
143208.77,0.0000,0.0000,0.00,0.00
143808.76,0.0000,0.0000,0.00,0.00
143223.78,0.0000,0.0000,0.00,0.00
143823.76,0.0000,0.0000,0.00,0.00
143238.78,0.0000,0.0000,0.00,0.00
143838.77,0.0000,0.0000,0.00,0.00
143253.78,0.0000,0.0000,0.00,0.00
143853.77,0.0000,0.0000,0.00,0.00
143268.78,0.0000,0.0000,0.00,0.00
143868.77,0.0000,0.0000,0.00,0.00
143283.78,0.0000,0.0000,0.00,0.00
143883.77,0.0000,0.0000,0.00,0.00
143298.78,0.0000,0.0000,0.00,0.00
143898.77,0.0000,0.0000,0.00,0.00
143313.78,0.0000,0.0000,0.00,0.00
143913.77,0.0000,0.0000,0.00,0.00
143328.78,0.0000,0.0000,0.00,0.00
143928.77,0.0000,0.0000,0.00,0.00
143343.78,0.0000,0.0000,0.00,0.00
143943.77,0.0000,0.0000,0.00,0.00
143358.78,0.0000,0.0000,0.00,0.00
143958.77,0.0000,0.0000,0.00,0.00
143373.78,0.0000,0.0000,0.00,0.00
143973.77,0.0000,0.0000,0.00,0.00
143388.78,0.0000,0.0000,0.00,0.00
143988.77,0.0000,0.0000,0.00,0.00
143403.78,0.0000,0.0000,0.00,0.00
144003.77,0.0000,0.0000,0.00,0.00
143418.78,0.0000,0.0000,0.00,0.00
144018.77,0.0000,0.0000,0.00,0.00
143433.78,0.0000,0.0000,0.00,0.00
144033.77,0.0000,0.0000,0.00,0.00
143448.78,0.0000,0.0000,0.00,0.00
144048.77,0.0000,0.0000,0.00,0.00
143463.78,0.0000,0.0000,0.00,0.00
144063.77,0.0000,0.0000,0.00,0.00
143478.78,0.0000,0.0000,0.00,0.00
144078.77,0.0000,0.0000,0.00,0.00
143493.78,0.0000,0.0000,0.00,0.00
144093.77,0.0000,0.0000,0.00,0.00
143508.78,0.0000,0.0000,0.00,0.00
144108.77,0.0000,0.0000,0.00,0.00
143523.78,0.0000,0.0000,0.00,0.00
144123.77,0.0000,0.0000,0.00,0.00
143538.78,0.0000,0.0000,0.00,0.00
144138.77,0.0000,0.0000,0.00,0.00
143553.78,0.0000,0.0000,0.00,0.00
144153.77,0.0000,0.0000,0.00,0.00
143568.79,0.0000,0.0000,0.00,0.00
144168.77,0.0000,0.0000,0.00,0.00
143583.79,0.0000,0.0000,0.00,0.00
144183.77,0.0000,0.0000,0.00,0.00
143598.79,0.0000,0.0000,0.00,0.00
144198.78,0.0000,0.0000,0.00,0.00
143613.79,0.0000,0.0000,0.00,0.00
144213.78,0.0000,0.0000,0.00,0.00
143628.79,0.0000,0.0000,0.00,0.00
144228.78,0.0000,0.0000,0.00,0.00
143643.79,0.0000,0.0000,0.00,0.00
144243.78,0.0000,0.0000,0.00,0.00
143658.79,0.0000,0.0000,0.00,0.00
144258.78,0.0000,0.0000,0.00,0.00
143673.79,0.0000,0.0000,0.00,0.00
144273.78,0.0000,0.0000,0.00,0.00
143688.79,0.0000,0.0000,0.00,0.00
144288.78,0.0000,0.0000,0.00,0.00
143703.79,0.0000,0.0000,0.00,0.00
144303.78,0.0000,0.0000,0.00,0.00
143718.79,0.0000,0.0000,0.00,0.00
144318.78,0.0000,0.0000,0.00,0.00
143733.79,0.0000,0.0000,0.00,0.00
144333.78,0.0000,0.0000,0.00,0.00
143748.79,0.0000,0.0000,0.00,0.00
144348.78,0.0000,0.0000,0.00,0.00
143763.79,0.0000,0.0000,0.00,0.00
144363.78,0.0000,0.0000,0.00,0.00
143778.79,0.0000,0.0000,0.00,0.00
144378.78,0.0000,0.0000,0.00,0.00
143793.79,0.0000,0.0000,0.00,0.00
144393.78,0.0000,0.0000,0.00,0.00
143808.79,0.0000,0.0000,0.00,0.00
144408.78,0.0000,0.0000,0.00,0.00
143823.79,0.0000,0.0000,0.00,0.00
144423.78,0.0000,0.0000,0.00,0.00
143838.79,0.0000,0.0000,0.00,0.00
144438.78,0.0000,0.0000,0.00,0.00
143853.79,0.0000,0.0000,0.00,0.00
144453.78,0.0000,0.0000,0.00,0.00
143868.79,0.0000,0.0000,0.00,0.00
144468.78,0.0000,0.0000,0.00,0.00
143883.79,0.0000,0.0000,0.00,0.00
144483.78,0.0000,0.0000,0.00,0.00
143898.79,0.0000,0.0000,0.00,0.00
144498.78,0.0000,0.0000,0.00,0.00
143913.80,0.0000,0.0000,0.00,0.00
144513.78,0.0000,0.0000,0.00,0.00
143928.80,0.0000,0.0000,0.00,0.00
144528.78,0.0000,0.0000,0.00,0.00
143943.80,0.0000,0.0000,0.00,0.00
144543.79,0.0000,0.0000,0.00,0.00
143958.80,0.0000,0.0000,0.00,0.00
144558.79,0.0000,0.0000,0.00,0.00
143973.80,0.0000,0.0000,0.00,0.00
144573.79,0.0000,0.0000,0.00,0.00
143988.80,0.0000,0.0000,0.00,0.00
144588.79,0.0000,0.0000,0.00,0.00
144003.80,0.0000,0.0000,0.00,0.00
144603.79,0.0000,0.0000,0.00,0.00
144018.80,0.0000,0.0000,0.00,0.00
144618.79,0.0000,0.0000,0.00,0.00
144033.80,0.0000,0.0000,0.00,0.00
144633.79,0.0000,0.0000,0.00,0.00
144048.80,0.0000,0.0000,0.00,0.00
144648.79,0.0000,0.0000,0.00,0.00
144063.80,0.0000,0.0000,0.00,0.00
144663.79,0.0000,0.0000,0.00,0.00
144078.80,0.0000,0.0000,0.00,0.00
144678.79,0.0000,0.0000,0.00,0.00
144093.80,0.0000,0.0000,0.00,0.00
144693.79,0.0000,0.0000,0.00,0.00
144108.80,0.0000,0.0000,0.00,0.00
144708.79,0.0000,0.0000,0.00,0.00
144123.80,0.0000,0.0000,0.00,0.00
144723.79,0.0000,0.0000,0.00,0.00
144138.80,0.0000,0.0000,0.00,0.00
144738.79,0.0000,0.0000,0.00,0.00
144153.80,0.0000,0.0000,0.00,0.00
144753.79,0.0000,0.0000,0.00,0.00
144168.80,0.0000,0.0000,0.00,0.00
144768.79,0.0000,0.0000,0.00,0.00
144183.80,0.0000,0.0000,0.00,0.00
144783.79,0.0000,0.0000,0.00,0.00
144198.80,0.0000,0.0000,0.00,0.00
144798.79,0.0000,0.0000,0.00,0.00
144213.80,0.0000,0.0000,0.00,0.00
144813.79,0.0000,0.0000,0.00,0.00
144228.80,0.0000,0.0000,0.00,0.00
144828.79,0.0000,0.0000,0.00,0.00
144243.80,0.0000,0.0000,0.00,0.00
144843.79,0.0000,0.0000,0.00,0.00
144258.80,0.0000,0.0000,0.00,0.00
144858.79,0.0000,0.0000,0.00,0.00
144273.80,0.0000,0.0000,0.00,0.00
144873.79,0.0000,0.0000,0.00,0.00
144288.80,0.0000,0.0000,0.00,0.00
144888.79,0.0000,0.0000,0.00,0.00
144303.81,0.0000,0.0000,0.00,0.00
144903.80,0.0000,0.0000,0.00,0.00
144318.81,0.0000,0.0000,0.00,0.00
144918.80,0.0000,0.0000,0.00,0.00
144333.81,0.0000,0.0000,0.00,0.00
144933.80,0.0000,0.0000,0.00,0.00
144348.81,0.0000,0.0000,0.00,0.00
144948.80,0.0000,0.0000,0.00,0.00
144363.81,0.0000,0.0000,0.00,0.00
144963.80,0.0000,0.0000,0.00,0.00
144378.81,0.0000,0.0000,0.00,0.00
144978.80,0.0000,0.0000,0.00,0.00
144393.81,0.0000,0.0000,0.00,0.00
144993.80,0.0000,0.0000,0.00,0.00
144408.81,0.0000,0.0000,0.00,0.00
145008.80,0.0000,0.0000,0.00,0.00
144423.81,0.0000,0.0000,0.00,0.00
145023.80,0.0000,0.0000,0.00,0.00
144438.81,0.0000,0.0000,0.00,0.00
145038.80,0.0000,0.0000,0.00,0.00
144453.81,0.0000,0.0000,0.00,0.00
145053.80,0.0000,0.0000,0.00,0.00
144468.81,0.0000,0.0000,0.00,0.00
145068.80,0.0000,0.0000,0.00,0.00
144483.81,0.0000,0.0000,0.00,0.00
145083.80,0.0000,0.0000,0.00,0.00
144498.81,0.0000,0.0000,0.00,0.00
145098.80,0.0000,0.0000,0.00,0.00
144513.81,0.0000,0.0000,0.00,0.00
145113.80,0.0000,0.0000,0.00,0.00
144528.81,0.0000,0.0000,0.00,0.00
145128.80,0.0000,0.0000,0.00,0.00
144543.81,0.0000,0.0000,0.00,0.00
145143.80,0.0000,0.0000,0.00,0.00
144558.81,0.0000,0.0000,0.00,0.00
145158.80,0.0000,0.0000,0.00,0.00
144573.81,0.0000,0.0000,0.00,0.00
145173.80,0.0000,0.0000,0.00,0.00
144588.81,0.0000,0.0000,0.00,0.00
145188.80,0.0000,0.0000,0.00,0.00
144603.81,0.0000,0.0000,0.00,0.00
145203.80,0.0000,0.0000,0.00,0.00
144618.81,0.0000,0.0000,0.00,0.00
145218.80,0.0000,0.0000,0.00,0.00
144633.81,0.0000,0.0000,0.00,0.00
145233.80,0.0000,0.0000,0.00,0.00
144648.81,0.0000,0.0000,0.00,0.00
145248.80,0.0000,0.0000,0.00,0.00
144663.81,0.0000,0.0000,0.00,0.00
145263.80,0.0000,0.0000,0.00,0.00
144678.82,0.0000,0.0000,0.00,0.00
145278.81,0.0000,0.0000,0.00,0.00
144693.82,0.0000,0.0000,0.00,0.00
145293.81,0.0000,0.0000,0.00,0.00
144708.82,0.0000,0.0000,0.00,0.00
145308.81,0.0000,0.0000,0.00,0.00
144723.82,0.0000,0.0000,0.00,0.00
145323.81,0.0000,0.0000,0.00,0.00
144738.82,0.0000,0.0000,0.00,0.00
145338.81,0.0000,0.0000,0.00,0.00
144753.82,0.0000,0.0000,0.00,0.00
145353.81,0.0000,0.0000,0.00,0.00
144768.82,0.0000,0.0000,0.00,0.00
145368.81,0.0000,0.0000,0.00,0.00
144783.82,0.0000,0.0000,0.00,0.00
145383.81,0.0000,0.0000,0.00,0.00
144798.82,0.0000,0.0000,0.00,0.00
145398.81,0.0000,0.0000,0.00,0.00
144813.82,0.0000,0.0000,0.00,0.00
145413.81,0.0000,0.0000,0.00,0.00
144828.82,0.0000,0.0000,0.00,0.00
145428.81,0.0000,0.0000,0.00,0.00
144843.82,0.0000,0.0000,0.00,0.00
145443.81,0.0000,0.0000,0.00,0.00
144858.82,0.0000,0.0000,0.00,0.00
145458.81,0.0000,0.0000,0.00,0.00
144873.82,0.0000,0.0000,0.00,0.00
145473.81,0.0000,0.0000,0.00,0.00
144888.82,0.0000,0.0000,0.00,0.00
145488.81,0.0000,0.0000,0.00,0.00
144903.82,0.0000,0.0000,0.00,0.00
145503.81,0.0000,0.0000,0.00,0.00
144918.82,0.0000,0.0000,0.00,0.00
145518.81,0.0000,0.0000,0.00,0.00
144933.82,0.0000,0.0000,0.00,0.00
145533.81,0.0000,0.0000,0.00,0.00
144948.82,0.0000,0.0000,0.00,0.00
145548.81,0.0000,0.0000,0.00,0.00
144963.82,0.0000,0.0000,0.00,0.00
145563.81,0.0000,0.0000,0.00,0.00
144978.82,0.0000,0.0000,0.00,0.00
145578.81,0.0000,0.0000,0.00,0.00
144993.82,0.0000,0.0000,0.00,0.00
145593.81,0.0000,0.0000,0.00,0.00
145008.83,0.0000,0.0000,0.00,0.00
145608.81,0.0000,0.0000,0.00,0.00
145023.83,0.0000,0.0000,0.00,0.00
145623.81,0.0000,0.0000,0.00,0.00
145038.83,0.0000,0.0000,0.00,0.00
145638.81,0.0000,0.0000,0.00,0.00
145053.83,0.0000,0.0000,0.00,0.00
145653.81,0.0000,0.0000,0.00,0.00
145068.83,0.0000,0.0000,0.00,0.00
145668.81,0.0000,0.0000,0.00,0.00
145083.83,0.0000,0.0000,0.00,0.00
145683.81,0.0000,0.0000,0.00,0.00
145098.83,0.0000,0.0000,0.00,0.00
145698.82,0.0000,0.0000,0.00,0.00
145113.83,0.0000,0.0000,0.00,0.00
145713.82,0.0000,0.0000,0.00,0.00
145128.83,0.0000,0.0000,0.00,0.00
145728.82,0.0000,0.0000,0.00,0.00
145143.83,0.0000,0.0000,0.00,0.00
145743.82,0.0000,0.0000,0.00,0.00
145158.83,0.0000,0.0000,0.00,0.00
145758.82,0.0000,0.0000,0.00,0.00
145173.83,0.0000,0.0000,0.00,0.00
145773.82,0.0000,0.0000,0.00,0.00
145188.83,0.0000,0.0000,0.00,0.00
145788.82,0.0000,0.0000,0.00,0.00
145203.83,0.0000,0.0000,0.00,0.00
145803.82,0.0000,0.0000,0.00,0.00
145218.83,0.0000,0.0000,0.00,0.00
145818.82,0.0000,0.0000,0.00,0.00
145233.83,0.0000,0.0000,0.00,0.00
145833.82,0.0000,0.0000,0.00,0.00
145248.83,0.0000,0.0000,0.00,0.00
145848.82,0.0000,0.0000,0.00,0.00
145263.83,0.0000,0.0000,0.00,0.00
145863.82,0.0000,0.0000,0.00,0.00
145278.83,0.0000,0.0000,0.00,0.00
145878.82,0.0000,0.0000,0.00,0.00
145293.83,0.0000,0.0000,0.00,0.00
145893.82,0.0000,0.0000,0.00,0.00
145308.83,0.0000,0.0000,0.00,0.00
145908.82,0.0000,0.0000,0.00,0.00
145323.83,0.0000,0.0000,0.00,0.00
145923.82,0.0000,0.0000,0.00,0.00
145338.84,0.0000,0.0000,0.00,0.00
145938.82,0.0000,0.0000,0.00,0.00
145353.84,0.0000,0.0000,0.00,0.00
145953.82,0.0000,0.0000,0.00,0.00
145368.84,0.0000,0.0000,0.00,0.00
145968.82,0.0000,0.0000,0.00,0.00
145383.84,0.0000,0.0000,0.00,0.00
145983.82,0.0000,0.0000,0.00,0.00
145398.84,0.0000,0.0000,0.00,0.00
145998.82,0.0000,0.0000,0.00,0.00
145413.84,0.0000,0.0000,0.00,0.00
146013.82,0.0000,0.0000,0.00,0.00
145428.84,0.0000,0.0000,0.00,0.00
146028.82,0.0000,0.0000,0.00,0.00
145443.84,0.0000,0.0000,0.00,0.00
146043.82,0.0000,0.0000,0.00,0.00
145458.84,0.0000,0.0000,0.00,0.00
146058.82,0.0000,0.0000,0.00,0.00
145473.84,0.0000,0.0000,0.00,0.00
146073.82,0.0000,0.0000,0.00,0.00
145488.84,0.0000,0.0000,0.00,0.00
146088.82,0.0000,0.0000,0.00,0.00
145503.84,0.0000,0.0000,0.00,0.00
146103.82,0.0000,0.0000,0.00,0.00
145518.84,0.0000,0.0000,0.00,0.00
146118.82,0.0000,0.0000,0.00,0.00
145533.84,0.0000,0.0000,0.00,0.00
146133.82,0.0000,0.0000,0.00,0.00
145548.84,0.0000,0.0000,0.00,0.00
146148.82,0.0000,0.0000,0.00,0.00
145563.84,0.0000,0.0000,0.00,0.00
146163.82,0.0000,0.0000,0.00,0.00
145578.84,0.0000,0.0000,0.00,0.00
146178.82,0.0000,0.0000,0.00,0.00
145593.84,0.0000,0.0000,0.00,0.00
146193.83,0.0000,0.0000,0.00,0.00
145608.84,0.0000,0.0000,0.00,0.00
146208.83,0.0000,0.0000,0.00,0.00
145623.84,0.0000,0.0000,0.00,0.00
146223.83,0.0000,0.0000,0.00,0.00
145638.84,0.0000,0.0000,0.00,0.00
146238.83,0.0000,0.0000,0.00,0.00
145653.84,0.0000,0.0000,0.00,0.00
146253.83,0.0000,0.0000,0.00,0.00
145668.84,0.0000,0.0000,0.00,0.00
146268.83,0.0000,0.0000,0.00,0.00
145683.84,0.0000,0.0000,0.00,0.00
146283.83,0.0000,0.0000,0.00,0.00
145698.84,0.0000,0.0000,0.00,0.00
146298.83,0.0000,0.0000,0.00,0.00
145713.85,0.0000,0.0000,0.00,0.00
146313.83,0.0000,0.0000,0.00,0.00
145728.85,0.0000,0.0000,0.00,0.00
146328.83,0.0000,0.0000,0.00,0.00
145743.85,0.0000,0.0000,0.00,0.00
146343.83,0.0000,0.0000,0.00,0.00
145758.85,0.0000,0.0000,0.00,0.00
146358.83,0.0000,0.0000,0.00,0.00
145773.85,0.0000,0.0000,0.00,0.00
146373.83,0.0000,0.0000,0.00,0.00
145788.85,0.0000,0.0000,0.00,0.00
146388.83,0.0000,0.0000,0.00,0.00
145803.85,0.0000,0.0000,0.00,0.00
146403.83,0.0000,0.0000,0.00,0.00
145818.85,0.0000,0.0000,0.00,0.00
146418.83,0.0000,0.0000,0.00,0.00
145833.85,0.0000,0.0000,0.00,0.00
146433.83,0.0000,0.0000,0.00,0.00
145848.85,0.0000,0.0000,0.00,0.00
146448.83,0.0000,0.0000,0.00,0.00
145863.85,0.0000,0.0000,0.00,0.00
146463.83,0.0000,0.0000,0.00,0.00
145878.85,0.0000,0.0000,0.00,0.00
146478.83,0.0000,0.0000,0.00,0.00
145893.85,0.0000,0.0000,0.00,0.00
146493.83,0.0000,0.0000,0.00,0.00
145908.85,0.0000,0.0000,0.00,0.00
146508.83,0.0000,0.0000,0.00,0.00
145923.85,0.0000,0.0000,0.00,0.00
146523.83,0.0000,0.0000,0.00,0.00
145938.85,0.0000,0.0000,0.00,0.00
146538.83,0.0000,0.0000,0.00,0.00
145953.85,0.0000,0.0000,0.00,0.00
146553.83,0.0000,0.0000,0.00,0.00
145968.85,0.0000,0.0000,0.00,0.00
146568.83,0.0000,0.0000,0.00,0.00
145983.85,0.0000,0.0000,0.00,0.00
146583.83,0.0000,0.0000,0.00,0.00
145998.85,0.0000,0.0000,0.00,0.00
146598.83,0.0000,0.0000,0.00,0.00
146013.85,0.0000,0.0000,0.00,0.00
146613.84,0.0000,0.0000,0.00,0.00
146028.85,0.0000,0.0000,0.00,0.00
146628.84,0.0000,0.0000,0.00,0.00
146043.85,0.0000,0.0000,0.00,0.00
146643.84,0.0000,0.0000,0.00,0.00
146058.85,0.0000,0.0000,0.00,0.00
146658.84,0.0000,0.0000,0.00,0.00
146073.85,0.0000,0.0000,0.00,0.00
146673.84,0.0000,0.0000,0.00,0.00
146088.85,0.0000,0.0000,0.00,0.00
146688.84,0.0000,0.0000,0.00,0.00
146103.85,0.0000,0.0000,0.00,0.00
146703.84,0.0000,0.0000,0.00,0.00
146118.85,0.0000,0.0000,0.00,0.00
146718.84,0.0000,0.0000,0.00,0.00
146133.85,0.0000,0.0000,0.00,0.00
146733.84,0.0000,0.0000,0.00,0.00
146148.85,0.0000,0.0000,0.00,0.00
146748.84,0.0000,0.0000,0.00,0.00
146163.85,0.0000,0.0000,0.00,0.00
146763.84,0.0000,0.0000,0.00,0.00
146178.86,0.0000,0.0000,0.00,0.00
146778.84,0.0000,0.0000,0.00,0.00
146193.86,0.0000,0.0000,0.00,0.00
146793.84,0.0000,0.0000,0.00,0.00
146208.86,0.0000,0.0000,0.00,0.00
146808.84,0.0000,0.0000,0.00,0.00
146223.86,0.0000,0.0000,0.00,0.00
146823.84,0.0000,0.0000,0.00,0.00
146238.86,0.0000,0.0000,0.00,0.00
146838.84,0.0000,0.0000,0.00,0.00
146253.86,0.0000,0.0000,0.00,0.00
146853.84,0.0000,0.0000,0.00,0.00
146268.86,0.0000,0.0000,0.00,0.00
146868.84,0.0000,0.0000,0.00,0.00
146283.86,0.0000,0.0000,0.00,0.00
146883.84,0.0000,0.0000,0.00,0.00
146298.86,0.0000,0.0000,0.00,0.00
146898.84,0.0000,0.0000,0.00,0.00
146313.86,0.0000,0.0000,0.00,0.00
146913.84,0.0000,0.0000,0.00,0.00
146328.86,0.0000,0.0000,0.00,0.00
146928.84,0.0000,0.0000,0.00,0.00
146343.86,0.0000,0.0000,0.00,0.00
146943.84,0.0000,0.0000,0.00,0.00
146358.86,0.0000,0.0000,0.00,0.00
146958.84,0.0000,0.0000,0.00,0.00
146373.86,0.0000,0.0000,0.00,0.00
146973.84,0.0000,0.0000,0.00,0.00
146388.86,0.0000,0.0000,0.00,0.00
146988.84,0.0000,0.0000,0.00,0.00
146403.86,0.0000,0.0000,0.00,0.00
147003.85,0.0000,0.0000,0.00,0.00
146418.86,0.0000,0.0000,0.00,0.00
147018.85,0.0000,0.0000,0.00,0.00
146433.86,0.0000,0.0000,0.00,0.00
147033.85,0.0000,0.0000,0.00,0.00
146448.86,0.0000,0.0000,0.00,0.00
147048.85,0.0000,0.0000,0.00,0.00
146463.86,0.0000,0.0000,0.00,0.00
147063.85,0.0000,0.0000,0.00,0.00
146478.86,0.0000,0.0000,0.00,0.00
