relative_time_s,allocated_gb,reserved_gb,allocated_pct,reserved_pct
52561.32,0.0000,0.0000,0.00,0.00
52576.33,0.0000,0.0000,0.00,0.00
52591.33,0.0000,0.0000,0.00,0.00
52606.33,0.0000,0.0000,0.00,0.00
52621.33,0.0000,0.0000,0.00,0.00
52636.33,0.0000,0.0000,0.00,0.00
52651.33,0.0000,0.0000,0.00,0.00
52666.33,0.0000,0.0000,0.00,0.00
52681.33,0.0000,0.0000,0.00,0.00
52696.33,0.0000,0.0000,0.00,0.00
52711.33,0.0000,0.0000,0.00,0.00
52726.33,0.0000,0.0000,0.00,0.00
52741.33,0.0000,0.0000,0.00,0.00
52756.33,0.0000,0.0000,0.00,0.00
52771.33,0.0000,0.0000,0.00,0.00
52786.33,0.0000,0.0000,0.00,0.00
52801.33,0.0000,0.0000,0.00,0.00
52816.33,0.0000,0.0000,0.00,0.00
52831.33,0.0000,0.0000,0.00,0.00
52846.33,0.0000,0.0000,0.00,0.00
52861.33,0.0000,0.0000,0.00,0.00
52876.33,0.0000,0.0000,0.00,0.00
52891.33,0.0000,0.0000,0.00,0.00
52906.33,0.0000,0.0000,0.00,0.00
52921.33,0.0000,0.0000,0.00,0.00
52936.33,0.0000,0.0000,0.00,0.00
52951.33,0.0000,0.0000,0.00,0.00
52966.33,0.0000,0.0000,0.00,0.00
52981.33,0.0000,0.0000,0.00,0.00
52996.33,0.0000,0.0000,0.00,0.00
53011.33,0.0000,0.0000,0.00,0.00
53026.33,0.0000,0.0000,0.00,0.00
53041.34,0.0000,0.0000,0.00,0.00
53056.34,0.0000,0.0000,0.00,0.00
53071.34,0.0000,0.0000,0.00,0.00
53086.34,0.0000,0.0000,0.00,0.00
53101.34,0.0000,0.0000,0.00,0.00
53116.34,0.0000,0.0000,0.00,0.00
53131.34,0.0000,0.0000,0.00,0.00
53146.34,0.0000,0.0000,0.00,0.00
53161.34,0.0000,0.0000,0.00,0.00
53176.34,0.0000,0.0000,0.00,0.00
53191.34,0.0000,0.0000,0.00,0.00
53206.34,0.0000,0.0000,0.00,0.00
53221.34,0.0000,0.0000,0.00,0.00
53236.34,0.0000,0.0000,0.00,0.00
53251.34,0.0000,0.0000,0.00,0.00
53266.34,0.0000,0.0000,0.00,0.00
53281.34,0.0000,0.0000,0.00,0.00
53296.34,0.0000,0.0000,0.00,0.00
53311.34,0.0000,0.0000,0.00,0.00
53326.34,0.0000,0.0000,0.00,0.00
53341.34,0.0000,0.0000,0.00,0.00
53356.34,0.0000,0.0000,0.00,0.00
53371.34,0.0000,0.0000,0.00,0.00
53386.34,0.0000,0.0000,0.00,0.00
53401.34,0.0000,0.0000,0.00,0.00
53416.34,0.0000,0.0000,0.00,0.00
53431.34,0.0000,0.0000,0.00,0.00
53446.34,0.0000,0.0000,0.00,0.00
53461.35,0.0000,0.0000,0.00,0.00
53476.35,0.0000,0.0000,0.00,0.00
53491.35,0.0000,0.0000,0.00,0.00
53506.35,0.0000,0.0000,0.00,0.00
53521.35,0.0000,0.0000,0.00,0.00
53536.35,0.0000,0.0000,0.00,0.00
53551.35,0.0000,0.0000,0.00,0.00
53566.35,0.0000,0.0000,0.00,0.00
53581.35,0.0000,0.0000,0.00,0.00
53596.35,0.0000,0.0000,0.00,0.00
53611.35,0.0000,0.0000,0.00,0.00
53626.35,0.0000,0.0000,0.00,0.00
53641.35,0.0000,0.0000,0.00,0.00
53656.35,0.0000,0.0000,0.00,0.00
53671.35,0.0000,0.0000,0.00,0.00
53686.35,0.0000,0.0000,0.00,0.00
53701.35,0.0000,0.0000,0.00,0.00
53716.35,0.0000,0.0000,0.00,0.00
53731.35,0.0000,0.0000,0.00,0.00
53746.35,0.0000,0.0000,0.00,0.00
53761.35,0.0000,0.0000,0.00,0.00
53776.35,0.0000,0.0000,0.00,0.00
53791.35,0.0000,0.0000,0.00,0.00
53806.35,0.0000,0.0000,0.00,0.00
53821.35,0.0000,0.0000,0.00,0.00
53836.35,0.0000,0.0000,0.00,0.00
53851.35,0.0000,0.0000,0.00,0.00
53866.35,0.0000,0.0000,0.00,0.00
53881.35,0.0000,0.0000,0.00,0.00
53896.35,0.0000,0.0000,0.00,0.00
53911.35,0.0000,0.0000,0.00,0.00
53926.36,0.0000,0.0000,0.00,0.00
53941.36,0.0000,0.0000,0.00,0.00
53956.36,0.0000,0.0000,0.00,0.00
53971.36,0.0000,0.0000,0.00,0.00
53986.36,0.0000,0.0000,0.00,0.00
54001.36,0.0000,0.0000,0.00,0.00
54016.36,0.0000,0.0000,0.00,0.00
54031.36,0.0000,0.0000,0.00,0.00
54046.36,0.0000,0.0000,0.00,0.00
54061.36,0.0000,0.0000,0.00,0.00
54076.36,0.0000,0.0000,0.00,0.00
54091.36,0.0000,0.0000,0.00,0.00
54106.36,0.0000,0.0000,0.00,0.00
54121.36,0.0000,0.0000,0.00,0.00
54136.36,0.0000,0.0000,0.00,0.00
54151.36,0.0000,0.0000,0.00,0.00
54166.36,0.0000,0.0000,0.00,0.00
54181.36,0.0000,0.0000,0.00,0.00
54196.36,0.0000,0.0000,0.00,0.00
54211.36,0.0000,0.0000,0.00,0.00
54226.36,0.0000,0.0000,0.00,0.00
54241.36,0.0000,0.0000,0.00,0.00
54256.36,0.0000,0.0000,0.00,0.00
54271.36,0.0000,0.0000,0.00,0.00
54286.36,0.0000,0.0000,0.00,0.00
54301.36,0.0000,0.0000,0.00,0.00
54316.36,0.0000,0.0000,0.00,0.00
54331.36,0.0000,0.0000,0.00,0.00
54346.36,0.0000,0.0000,0.00,0.00
54361.37,0.0000,0.0000,0.00,0.00
54376.37,0.0000,0.0000,0.00,0.00
54391.37,0.0000,0.0000,0.00,0.00
54406.37,0.0000,0.0000,0.00,0.00
54421.37,0.0000,0.0000,0.00,0.00
54436.37,0.0000,0.0000,0.00,0.00
54451.37,0.0000,0.0000,0.00,0.00
54466.37,0.0000,0.0000,0.00,0.00
54481.37,0.0000,0.0000,0.00,0.00
54496.37,0.0000,0.0000,0.00,0.00
54511.37,0.0000,0.0000,0.00,0.00
54526.37,0.0000,0.0000,0.00,0.00
54541.37,0.0000,0.0000,0.00,0.00
54556.37,0.0000,0.0000,0.00,0.00
54571.37,0.0000,0.0000,0.00,0.00
54586.37,0.0000,0.0000,0.00,0.00
54601.37,0.0000,0.0000,0.00,0.00
54616.37,0.0000,0.0000,0.00,0.00
54631.37,0.0000,0.0000,0.00,0.00
54646.37,0.0000,0.0000,0.00,0.00
54661.37,0.0000,0.0000,0.00,0.00
54676.37,0.0000,0.0000,0.00,0.00
54691.37,0.0000,0.0000,0.00,0.00
54706.37,0.0000,0.0000,0.00,0.00
54721.37,0.0000,0.0000,0.00,0.00
54736.37,0.0000,0.0000,0.00,0.00
54751.37,0.0000,0.0000,0.00,0.00
54766.37,0.0000,0.0000,0.00,0.00
54781.37,0.0000,0.0000,0.00,0.00
54796.38,0.0000,0.0000,0.00,0.00
54811.38,0.0000,0.0000,0.00,0.00
54826.38,0.0000,0.0000,0.00,0.00
54841.38,0.0000,0.0000,0.00,0.00
54856.38,0.0000,0.0000,0.00,0.00
54871.38,0.0000,0.0000,0.00,0.00
54886.38,0.0000,0.0000,0.00,0.00
54901.38,0.0000,0.0000,0.00,0.00
54916.38,0.0000,0.0000,0.00,0.00
54931.38,0.0000,0.0000,0.00,0.00
54946.38,0.0000,0.0000,0.00,0.00
54961.38,0.0000,0.0000,0.00,0.00
54976.38,0.0000,0.0000,0.00,0.00
54991.38,0.0000,0.0000,0.00,0.00
55006.38,0.0000,0.0000,0.00,0.00
55021.38,0.0000,0.0000,0.00,0.00
55036.38,0.0000,0.0000,0.00,0.00
55051.38,0.0000,0.0000,0.00,0.00
55066.38,0.0000,0.0000,0.00,0.00
55081.38,0.0000,0.0000,0.00,0.00
55096.38,0.0000,0.0000,0.00,0.00
55111.38,0.0000,0.0000,0.00,0.00
55126.38,0.0000,0.0000,0.00,0.00
55141.38,0.0000,0.0000,0.00,0.00
55156.38,0.0000,0.0000,0.00,0.00
55171.38,0.0000,0.0000,0.00,0.00
55186.38,0.0000,0.0000,0.00,0.00
55201.39,0.0000,0.0000,0.00,0.00
55216.39,0.0000,0.0000,0.00,0.00
55231.39,0.0000,0.0000,0.00,0.00
55246.39,0.0000,0.0000,0.00,0.00
55261.39,0.0000,0.0000,0.00,0.00
55276.39,0.0000,0.0000,0.00,0.00
55291.39,0.0000,0.0000,0.00,0.00
55306.39,0.0000,0.0000,0.00,0.00
55321.39,0.0000,0.0000,0.00,0.00
55336.39,0.0000,0.0000,0.00,0.00
55351.39,0.0000,0.0000,0.00,0.00
55366.39,0.0000,0.0000,0.00,0.00
55381.39,0.0000,0.0000,0.00,0.00
55396.39,0.0000,0.0000,0.00,0.00
55411.39,0.0000,0.0000,0.00,0.00
55426.39,0.0000,0.0000,0.00,0.00
55441.39,0.0000,0.0000,0.00,0.00
55456.39,0.0000,0.0000,0.00,0.00
55471.39,0.0000,0.0000,0.00,0.00
55486.39,0.0000,0.0000,0.00,0.00
55501.39,0.0000,0.0000,0.00,0.00
55516.39,0.0000,0.0000,0.00,0.00
55531.39,0.0000,0.0000,0.00,0.00
55546.39,0.0000,0.0000,0.00,0.00
55561.39,0.0000,0.0000,0.00,0.00
55576.39,0.0000,0.0000,0.00,0.00
55591.39,0.0000,0.0000,0.00,0.00
55606.39,0.0000,0.0000,0.00,0.00
55621.39,0.0000,0.0000,0.00,0.00
55636.40,0.0000,0.0000,0.00,0.00
55651.40,0.0000,0.0000,0.00,0.00
55666.40,0.0000,0.0000,0.00,0.00
55681.40,0.0000,0.0000,0.00,0.00
55696.40,0.0000,0.0000,0.00,0.00
55711.40,0.0000,0.0000,0.00,0.00
55726.40,0.0000,0.0000,0.00,0.00
55741.40,0.0000,0.0000,0.00,0.00
55756.40,0.0000,0.0000,0.00,0.00
55771.40,0.0000,0.0000,0.00,0.00
55786.40,0.0000,0.0000,0.00,0.00
55801.40,0.0000,0.0000,0.00,0.00
55816.40,0.0000,0.0000,0.00,0.00
55831.40,0.0000,0.0000,0.00,0.00
55846.40,0.0000,0.0000,0.00,0.00
55861.40,0.0000,0.0000,0.00,0.00
55876.40,0.0000,0.0000,0.00,0.00
55891.40,0.0000,0.0000,0.00,0.00
55906.40,0.0000,0.0000,0.00,0.00
55921.40,0.0000,0.0000,0.00,0.00
55936.40,0.0000,0.0000,0.00,0.00
55951.40,0.0000,0.0000,0.00,0.00
55966.40,0.0000,0.0000,0.00,0.00
55981.40,0.0000,0.0000,0.00,0.00
55996.40,0.0000,0.0000,0.00,0.00
56011.40,0.0000,0.0000,0.00,0.00
56026.40,0.0000,0.0000,0.00,0.00
56041.40,0.0000,0.0000,0.00,0.00
56056.40,0.0000,0.0000,0.00,0.00
56071.40,0.0000,0.0000,0.00,0.00
56086.40,0.0000,0.0000,0.00,0.00
56101.40,0.0000,0.0000,0.00,0.00
56116.41,0.0000,0.0000,0.00,0.00
56131.41,0.0000,0.0000,0.00,0.00
56146.41,0.0000,0.0000,0.00,0.00
56161.41,0.0000,0.0000,0.00,0.00
56176.41,0.0000,0.0000,0.00,0.00
56191.41,0.0000,0.0000,0.00,0.00
56206.41,0.0000,0.0000,0.00,0.00
56221.41,0.0000,0.0000,0.00,0.00
56236.41,0.0000,0.0000,0.00,0.00
56251.41,0.0000,0.0000,0.00,0.00
56266.41,0.0000,0.0000,0.00,0.00
56281.41,0.0000,0.0000,0.00,0.00
56296.41,0.0000,0.0000,0.00,0.00
56311.41,0.0000,0.0000,0.00,0.00
56326.41,0.0000,0.0000,0.00,0.00
56341.41,0.0000,0.0000,0.00,0.00
56356.41,0.0000,0.0000,0.00,0.00
56371.41,0.0000,0.0000,0.00,0.00
56386.41,0.0000,0.0000,0.00,0.00
56401.41,0.0000,0.0000,0.00,0.00
56416.41,0.0000,0.0000,0.00,0.00
56431.41,0.0000,0.0000,0.00,0.00
56446.41,0.0000,0.0000,0.00,0.00
56461.41,0.0000,0.0000,0.00,0.00
56476.41,0.0000,0.0000,0.00,0.00
56491.41,0.0000,0.0000,0.00,0.00
56506.42,0.0000,0.0000,0.00,0.00
56521.42,0.0000,0.0000,0.00,0.00
56536.42,0.0000,0.0000,0.00,0.00
56551.42,0.0000,0.0000,0.00,0.00
56566.42,0.0000,0.0000,0.00,0.00
56581.42,0.0000,0.0000,0.00,0.00
56596.42,0.0000,0.0000,0.00,0.00
56611.42,0.0000,0.0000,0.00,0.00
56626.42,0.0000,0.0000,0.00,0.00
56641.42,0.0000,0.0000,0.00,0.00
56656.42,0.0000,0.0000,0.00,0.00
56671.42,0.0000,0.0000,0.00,0.00
56686.42,0.0000,0.0000,0.00,0.00
56701.42,0.0000,0.0000,0.00,0.00
56716.42,0.0000,0.0000,0.00,0.00
56731.42,0.0000,0.0000,0.00,0.00
56746.42,0.0000,0.0000,0.00,0.00
56761.42,0.0000,0.0000,0.00,0.00
56776.42,0.0000,0.0000,0.00,0.00
56791.42,0.0000,0.0000,0.00,0.00
56806.42,0.0000,0.0000,0.00,0.00
56821.42,0.0000,0.0000,0.00,0.00
56836.42,0.0000,0.0000,0.00,0.00
56851.42,0.0000,0.0000,0.00,0.00
56866.42,0.0000,0.0000,0.00,0.00
56881.42,0.0000,0.0000,0.00,0.00
56896.43,0.0000,0.0000,0.00,0.00
56911.43,0.0000,0.0000,0.00,0.00
56926.43,0.0000,0.0000,0.00,0.00
56941.44,0.0000,0.0000,0.00,0.00
56956.44,0.0000,0.0000,0.00,0.00
56971.44,0.0000,0.0000,0.00,0.00
56986.44,0.0000,0.0000,0.00,0.00
57001.44,0.0000,0.0000,0.00,0.00
57016.44,0.0000,0.0000,0.00,0.00
57031.44,0.0000,0.0000,0.00,0.00
57046.44,0.0000,0.0000,0.00,0.00
57061.44,0.0000,0.0000,0.00,0.00
57076.44,0.0000,0.0000,0.00,0.00
57091.44,0.0000,0.0000,0.00,0.00
57106.44,0.0000,0.0000,0.00,0.00
57121.44,0.0000,0.0000,0.00,0.00
57136.44,0.0000,0.0000,0.00,0.00
57151.44,0.0000,0.0000,0.00,0.00
57166.44,0.0000,0.0000,0.00,0.00
57181.44,0.0000,0.0000,0.00,0.00
57196.44,0.0000,0.0000,0.00,0.00
57211.44,0.0000,0.0000,0.00,0.00
57226.44,0.0000,0.0000,0.00,0.00
57241.44,0.0000,0.0000,0.00,0.00
57256.44,0.0000,0.0000,0.00,0.00
57271.44,0.0000,0.0000,0.00,0.00
57286.44,0.0000,0.0000,0.00,0.00
57301.44,0.0000,0.0000,0.00,0.00
57316.45,0.0000,0.0000,0.00,0.00
57331.45,0.0000,0.0000,0.00,0.00
57346.45,0.0000,0.0000,0.00,0.00
57361.45,0.0000,0.0000,0.00,0.00
57376.45,0.0000,0.0000,0.00,0.00
57391.45,0.0000,0.0000,0.00,0.00
57406.45,0.0000,0.0000,0.00,0.00
57421.45,0.0000,0.0000,0.00,0.00
57436.45,0.0000,0.0000,0.00,0.00
57451.45,0.0000,0.0000,0.00,0.00
57466.45,0.0000,0.0000,0.00,0.00
57481.45,0.0000,0.0000,0.00,0.00
57496.45,0.0000,0.0000,0.00,0.00
57511.45,0.0000,0.0000,0.00,0.00
57526.45,0.0000,0.0000,0.00,0.00
57541.45,0.0000,0.0000,0.00,0.00
57556.45,0.0000,0.0000,0.00,0.00
57571.45,0.0000,0.0000,0.00,0.00
57586.45,0.0000,0.0000,0.00,0.00
57601.45,0.0000,0.0000,0.00,0.00
57616.45,0.0000,0.0000,0.00,0.00
57631.45,0.0000,0.0000,0.00,0.00
57646.45,0.0000,0.0000,0.00,0.00
57661.45,0.0000,0.0000,0.00,0.00
57676.46,0.0000,0.0000,0.00,0.00
57691.46,0.0000,0.0000,0.00,0.00
57706.46,0.0000,0.0000,0.00,0.00
57721.46,0.0000,0.0000,0.00,0.00
57736.46,0.0000,0.0000,0.00,0.00
57751.46,0.0000,0.0000,0.00,0.00
57766.46,0.0000,0.0000,0.00,0.00
57781.46,0.0000,0.0000,0.00,0.00
57796.46,0.0000,0.0000,0.00,0.00
57811.46,0.0000,0.0000,0.00,0.00
57826.46,0.0000,0.0000,0.00,0.00
57841.46,0.0000,0.0000,0.00,0.00
57856.46,0.0000,0.0000,0.00,0.00
57871.46,0.0000,0.0000,0.00,0.00
57886.46,0.0000,0.0000,0.00,0.00
57901.46,0.0000,0.0000,0.00,0.00
57916.46,0.0000,0.0000,0.00,0.00
57931.46,0.0000,0.0000,0.00,0.00
57946.46,0.0000,0.0000,0.00,0.00
57961.46,0.0000,0.0000,0.00,0.00
57976.46,0.0000,0.0000,0.00,0.00
57991.46,0.0000,0.0000,0.00,0.00
58006.46,0.0000,0.0000,0.00,0.00
58021.46,0.0000,0.0000,0.00,0.00
58036.47,0.0000,0.0000,0.00,0.00
58051.47,0.0000,0.0000,0.00,0.00
58066.47,0.0000,0.0000,0.00,0.00
58081.47,0.0000,0.0000,0.00,0.00
58096.47,0.0000,0.0000,0.00,0.00
58111.47,0.0000,0.0000,0.00,0.00
58126.47,0.0000,0.0000,0.00,0.00
58141.47,0.0000,0.0000,0.00,0.00
58156.47,0.0000,0.0000,0.00,0.00
58171.47,0.0000,0.0000,0.00,0.00
58186.47,0.0000,0.0000,0.00,0.00
58201.47,0.0000,0.0000,0.00,0.00
58216.47,0.0000,0.0000,0.00,0.00
58231.47,0.0000,0.0000,0.00,0.00
58246.47,0.0000,0.0000,0.00,0.00
58261.47,0.0000,0.0000,0.00,0.00
58276.47,0.0000,0.0000,0.00,0.00
58291.47,0.0000,0.0000,0.00,0.00
58306.47,0.0000,0.0000,0.00,0.00
58321.47,0.0000,0.0000,0.00,0.00
58336.47,0.0000,0.0000,0.00,0.00
58351.47,0.0000,0.0000,0.00,0.00
58366.47,0.0000,0.0000,0.00,0.00
58381.47,0.0000,0.0000,0.00,0.00
58396.47,0.0000,0.0000,0.00,0.00
58411.47,0.0000,0.0000,0.00,0.00
58426.47,0.0000,0.0000,0.00,0.00
58441.47,0.0000,0.0000,0.00,0.00
58456.48,0.0000,0.0000,0.00,0.00
58471.48,0.0000,0.0000,0.00,0.00
58486.48,0.0000,0.0000,0.00,0.00
58501.48,0.0000,0.0000,0.00,0.00
58516.48,0.0000,0.0000,0.00,0.00
58531.48,0.0000,0.0000,0.00,0.00
58546.48,0.0000,0.0000,0.00,0.00
58561.48,0.0000,0.0000,0.00,0.00
58576.48,0.0000,0.0000,0.00,0.00
58591.48,0.0000,0.0000,0.00,0.00
58606.48,0.0000,0.0000,0.00,0.00
58621.48,0.0000,0.0000,0.00,0.00
58636.48,0.0000,0.0000,0.00,0.00
58651.48,0.0000,0.0000,0.00,0.00
58666.48,0.0000,0.0000,0.00,0.00
58681.48,0.0000,0.0000,0.00,0.00
58696.48,0.0000,0.0000,0.00,0.00
58711.48,0.0000,0.0000,0.00,0.00
58726.48,0.0000,0.0000,0.00,0.00
58741.48,0.0000,0.0000,0.00,0.00
58756.48,0.0000,0.0000,0.00,0.00
58771.48,0.0000,0.0000,0.00,0.00
58786.48,0.0000,0.0000,0.00,0.00
58801.48,0.0000,0.0000,0.00,0.00
58816.48,0.0000,0.0000,0.00,0.00
58831.48,0.0000,0.0000,0.00,0.00
58846.48,0.0000,0.0000,0.00,0.00
58861.48,0.0000,0.0000,0.00,0.00
58876.49,0.0000,0.0000,0.00,0.00
58891.49,0.0000,0.0000,0.00,0.00
58906.49,0.0000,0.0000,0.00,0.00
58921.49,0.0000,0.0000,0.00,0.00
58936.49,0.0000,0.0000,0.00,0.00
58951.49,0.0000,0.0000,0.00,0.00
58966.49,0.0000,0.0000,0.00,0.00
58981.49,0.0000,0.0000,0.00,0.00
58996.49,0.0000,0.0000,0.00,0.00
59011.49,0.0000,0.0000,0.00,0.00
59026.49,0.0000,0.0000,0.00,0.00
59041.49,0.0000,0.0000,0.00,0.00
59056.49,0.0000,0.0000,0.00,0.00
59071.49,0.0000,0.0000,0.00,0.00
59086.49,0.0000,0.0000,0.00,0.00
59101.49,0.0000,0.0000,0.00,0.00
59116.49,0.0000,0.0000,0.00,0.00
59131.49,0.0000,0.0000,0.00,0.00
59146.49,0.0000,0.0000,0.00,0.00
59161.49,0.0000,0.0000,0.00,0.00
59176.49,0.0000,0.0000,0.00,0.00
59191.49,0.0000,0.0000,0.00,0.00
59206.49,0.0000,0.0000,0.00,0.00
59221.49,0.0000,0.0000,0.00,0.00
59236.49,0.0000,0.0000,0.00,0.00
59251.49,0.0000,0.0000,0.00,0.00
59266.49,0.0000,0.0000,0.00,0.00
59281.49,0.0000,0.0000,0.00,0.00
59296.49,0.0000,0.0000,0.00,0.00
59311.50,0.0000,0.0000,0.00,0.00
59326.50,0.0000,0.0000,0.00,0.00
59341.50,0.0000,0.0000,0.00,0.00
59356.50,0.0000,0.0000,0.00,0.00
59371.50,0.0000,0.0000,0.00,0.00
59386.50,0.0000,0.0000,0.00,0.00
59401.50,0.0000,0.0000,0.00,0.00
59416.50,0.0000,0.0000,0.00,0.00
59431.50,0.0000,0.0000,0.00,0.00
59446.50,0.0000,0.0000,0.00,0.00
59461.50,0.0000,0.0000,0.00,0.00
59476.50,0.0000,0.0000,0.00,0.00
59491.50,0.0000,0.0000,0.00,0.00
59506.50,0.0000,0.0000,0.00,0.00
59521.50,0.0000,0.0000,0.00,0.00
59536.50,0.0000,0.0000,0.00,0.00
59551.50,0.0000,0.0000,0.00,0.00
59566.50,0.0000,0.0000,0.00,0.00
59581.50,0.0000,0.0000,0.00,0.00
59596.50,0.0000,0.0000,0.00,0.00
59611.50,0.0000,0.0000,0.00,0.00
59626.50,0.0000,0.0000,0.00,0.00
59641.50,0.0000,0.0000,0.00,0.00
59656.50,0.0000,0.0000,0.00,0.00
59671.50,0.0000,0.0000,0.00,0.00
59686.50,0.0000,0.0000,0.00,0.00
59701.51,0.0000,0.0000,0.00,0.00
59716.51,0.0000,0.0000,0.00,0.00
59731.51,0.0000,0.0000,0.00,0.00
59746.51,0.0000,0.0000,0.00,0.00
59761.51,0.0000,0.0000,0.00,0.00
59776.51,0.0000,0.0000,0.00,0.00
59791.51,0.0000,0.0000,0.00,0.00
59806.51,0.0000,0.0000,0.00,0.00
59821.51,0.0000,0.0000,0.00,0.00
59836.51,0.0000,0.0000,0.00,0.00
59851.51,0.0000,0.0000,0.00,0.00
59866.51,0.0000,0.0000,0.00,0.00
59881.51,0.0000,0.0000,0.00,0.00
59896.51,0.0000,0.0000,0.00,0.00
59911.51,0.0000,0.0000,0.00,0.00
59926.51,0.0000,0.0000,0.00,0.00
59941.51,0.0000,0.0000,0.00,0.00
59956.51,0.0000,0.0000,0.00,0.00
59971.51,0.0000,0.0000,0.00,0.00
59986.51,0.0000,0.0000,0.00,0.00
60001.51,0.0000,0.0000,0.00,0.00
60016.51,0.0000,0.0000,0.00,0.00
60031.51,0.0000,0.0000,0.00,0.00
60046.51,0.0000,0.0000,0.00,0.00
60061.51,0.0000,0.0000,0.00,0.00
60076.52,0.0000,0.0000,0.00,0.00
60091.52,0.0000,0.0000,0.00,0.00
60106.52,0.0000,0.0000,0.00,0.00
60121.52,0.0000,0.0000,0.00,0.00
60136.52,0.0000,0.0000,0.00,0.00
60151.52,0.0000,0.0000,0.00,0.00
60166.52,0.0000,0.0000,0.00,0.00
60181.52,0.0000,0.0000,0.00,0.00
60196.52,0.0000,0.0000,0.00,0.00
60211.52,0.0000,0.0000,0.00,0.00
60226.52,0.0000,0.0000,0.00,0.00
60241.52,0.0000,0.0000,0.00,0.00
60256.52,0.0000,0.0000,0.00,0.00
60271.52,0.0000,0.0000,0.00,0.00
60286.52,0.0000,0.0000,0.00,0.00
60301.52,0.0000,0.0000,0.00,0.00
60316.52,0.0000,0.0000,0.00,0.00
60331.52,0.0000,0.0000,0.00,0.00
60346.52,0.0000,0.0000,0.00,0.00
60361.52,0.0000,0.0000,0.00,0.00
60376.52,0.0000,0.0000,0.00,0.00
60391.52,0.0000,0.0000,0.00,0.00
60406.52,0.0000,0.0000,0.00,0.00
60421.53,0.0000,0.0000,0.00,0.00
60436.53,0.0000,0.0000,0.00,0.00
60451.53,0.0000,0.0000,0.00,0.00
60466.53,0.0000,0.0000,0.00,0.00
60481.53,0.0000,0.0000,0.00,0.00
60496.53,0.0000,0.0000,0.00,0.00
60511.53,0.0000,0.0000,0.00,0.00
60526.53,0.0000,0.0000,0.00,0.00
60541.53,0.0000,0.0000,0.00,0.00
60556.53,0.0000,0.0000,0.00,0.00
60571.53,0.0000,0.0000,0.00,0.00
60586.53,0.0000,0.0000,0.00,0.00
60601.53,0.0000,0.0000,0.00,0.00
60616.53,0.0000,0.0000,0.00,0.00
60631.53,0.0000,0.0000,0.00,0.00
60646.53,0.0000,0.0000,0.00,0.00
60661.53,0.0000,0.0000,0.00,0.00
60676.53,0.0000,0.0000,0.00,0.00
60691.53,0.0000,0.0000,0.00,0.00
60706.53,0.0000,0.0000,0.00,0.00
60721.53,0.0000,0.0000,0.00,0.00
60736.53,0.0000,0.0000,0.00,0.00
60751.53,0.0000,0.0000,0.00,0.00
60766.53,0.0000,0.0000,0.00,0.00
60781.53,0.0000,0.0000,0.00,0.00
60796.53,0.0000,0.0000,0.00,0.00
60811.53,0.0000,0.0000,0.00,0.00
60826.53,0.0000,0.0000,0.00,0.00
60841.53,0.0000,0.0000,0.00,0.00
60856.54,0.0000,0.0000,0.00,0.00
60871.54,0.0000,0.0000,0.00,0.00
60886.54,0.0000,0.0000,0.00,0.00
60901.54,0.0000,0.0000,0.00,0.00
60916.54,0.0000,0.0000,0.00,0.00
60931.54,0.0000,0.0000,0.00,0.00
60946.54,0.0000,0.0000,0.00,0.00
60961.54,0.0000,0.0000,0.00,0.00
60976.54,0.0000,0.0000,0.00,0.00
60991.54,0.0000,0.0000,0.00,0.00
61006.54,0.0000,0.0000,0.00,0.00
61021.54,0.0000,0.0000,0.00,0.00
61036.54,0.0000,0.0000,0.00,0.00
61051.54,0.0000,0.0000,0.00,0.00
61066.54,0.0000,0.0000,0.00,0.00
61081.54,0.0000,0.0000,0.00,0.00
61096.54,0.0000,0.0000,0.00,0.00
61111.54,0.0000,0.0000,0.00,0.00
61126.54,0.0000,0.0000,0.00,0.00
61141.54,0.0000,0.0000,0.00,0.00
61156.54,0.0000,0.0000,0.00,0.00
61171.54,0.0000,0.0000,0.00,0.00
61186.54,0.0000,0.0000,0.00,0.00
61201.54,0.0000,0.0000,0.00,0.00
61216.54,0.0000,0.0000,0.00,0.00
61231.55,0.0000,0.0000,0.00,0.00
61246.55,0.0000,0.0000,0.00,0.00
61261.55,0.0000,0.0000,0.00,0.00
61276.55,0.0000,0.0000,0.00,0.00
61291.55,0.0000,0.0000,0.00,0.00
61306.55,0.0000,0.0000,0.00,0.00
61321.55,0.0000,0.0000,0.00,0.00
61336.55,0.0000,0.0000,0.00,0.00
61351.55,0.0000,0.0000,0.00,0.00
61366.55,0.0000,0.0000,0.00,0.00
61381.55,0.0000,0.0000,0.00,0.00
61396.55,0.0000,0.0000,0.00,0.00
61411.55,0.0000,0.0000,0.00,0.00
61426.56,0.0000,0.0000,0.00,0.00
61441.56,0.0000,0.0000,0.00,0.00
61456.56,0.0000,0.0000,0.00,0.00
61471.56,0.0000,0.0000,0.00,0.00
61486.56,0.0000,0.0000,0.00,0.00
61501.56,0.0000,0.0000,0.00,0.00
61516.56,0.0000,0.0000,0.00,0.00
61531.56,0.0000,0.0000,0.00,0.00
61546.56,0.0000,0.0000,0.00,0.00
61561.56,0.0000,0.0000,0.00,0.00
61576.56,0.0000,0.0000,0.00,0.00
61591.56,0.0000,0.0000,0.00,0.00
61606.56,0.0000,0.0000,0.00,0.00
61621.56,0.0000,0.0000,0.00,0.00
61636.56,0.0000,0.0000,0.00,0.00
61651.56,0.0000,0.0000,0.00,0.00
